Fecha (dd/mm/aaaa);Indice;Variación diaria absoluta (%);Variación diaria porcentual (%)
13/12/2013 12:00:00 a.m.;1638.20;-8.53;-0.52
16/12/2013 12:00:00 a.m.;1606.98;-31.22;-1.91
17/12/2013 12:00:00 a.m.;1616.45;9.47;0.59
18/12/2013 12:00:00 a.m.;1600.13;-16.32;-1.01
19/12/2013 12:00:00 a.m.;1607.44;7.31;0.46
20/12/2013 12:00:00 a.m.;1630.43;22.99;1.43
23/12/2013 12:00:00 a.m.;1602.60;-27.83;-1.71
24/12/2013 12:00:00 a.m.;1613.81;11.21;0.70
26/12/2013 12:00:00 a.m.;1602.72;-11.09;-0.69
27/12/2013 12:00:00 a.m.;1601.50;-1.22;-0.08
30/12/2013 12:00:00 a.m.;1606.33;4.83;0.30
02/01/2014 12:00:00 a.m.;1611.77;5.44;0.34
03/01/2014 12:00:00 a.m.;1601.29;-10.48;-0.65
07/01/2014 12:00:00 a.m.;1575.61;-25.68;-1.60
08/01/2014 12:00:00 a.m.;1566.28;-9.33;-0.59
09/01/2014 12:00:00 a.m.;1563.40;-2.88;-0.18
10/01/2014 12:00:00 a.m.;1542.07;-21.33;-1.36
13/01/2014 12:00:00 a.m.;1539.48;-2.59;-0.17
14/01/2014 12:00:00 a.m.;1542.30;2.82;0.18
15/01/2014 12:00:00 a.m.;1548.29;5.99;0.39
16/01/2014 12:00:00 a.m.;1535.34;-12.95;-0.84
17/01/2014 12:00:00 a.m.;1536.08;0.74;0.05
20/01/2014 12:00:00 a.m.;1537.99;1.91;0.12
21/01/2014 12:00:00 a.m.;1533.29;-4.70;-0.31
22/01/2014 12:00:00 a.m.;1541.94;8.65;0.56
23/01/2014 12:00:00 a.m.;1516.20;-25.74;-1.67
24/01/2014 12:00:00 a.m.;1494.77;-21.43;-1.41
27/01/2014 12:00:00 a.m.;1473.27;-21.50;-1.44
28/01/2014 12:00:00 a.m.;1461.00;-12.27;-0.83
29/01/2014 12:00:00 a.m.;1452.68;-8.32;-0.57
30/01/2014 12:00:00 a.m.;1453.56;0.88;0.06
31/01/2014 12:00:00 a.m.;1460.04;6.48;0.45
03/02/2014 12:00:00 a.m.;1448.56;-11.48;-0.79
04/02/2014 12:00:00 a.m.;1451.76;3.20;0.22
05/02/2014 12:00:00 a.m.;1465.76;14.00;0.96
06/02/2014 12:00:00 a.m.;1487.61;21.85;1.49
07/02/2014 12:00:00 a.m.;1499.57;11.96;0.80
10/02/2014 12:00:00 a.m.;1484.52;-15.05;-1.00
11/02/2014 12:00:00 a.m.;1497.94;13.42;0.90
12/02/2014 12:00:00 a.m.;1515.40;17.46;1.17
13/02/2014 12:00:00 a.m.;1520.23;4.83;0.32
14/02/2014 12:00:00 a.m.;1527.35;7.12;0.47
17/02/2014 12:00:00 a.m.;1524.79;-2.56;-0.17
18/02/2014 12:00:00 a.m.;1534.93;10.14;0.67
19/02/2014 12:00:00 a.m.;1546.07;11.14;0.73
20/02/2014 12:00:00 a.m.;1525.21;-20.86;-1.35
21/02/2014 12:00:00 a.m.;1520.60;-4.61;-0.30
24/02/2014 12:00:00 a.m.;1535.11;14.51;0.95
25/02/2014 12:00:00 a.m.;1501.40;-33.71;-2.20
26/02/2014 12:00:00 a.m.;1488.44;-12.96;-0.86
27/02/2014 12:00:00 a.m.;1495.01;6.57;0.44
28/02/2014 12:00:00 a.m.;1520.74;25.73;1.72
03/03/2014 12:00:00 a.m.;1504.11;-16.63;-1.09
04/03/2014 12:00:00 a.m.;1539.33;35.22;2.34
05/03/2014 12:00:00 a.m.;1563.41;24.08;1.56
06/03/2014 12:00:00 a.m.;1588.91;25.50;1.63
07/03/2014 12:00:00 a.m.;1571.84;-17.07;-1.07
10/03/2014 12:00:00 a.m.;1571.44;-0.40;-0.03
11/03/2014 12:00:00 a.m.;1586.04;14.60;0.93
12/03/2014 12:00:00 a.m.;1584.93;-1.11;-0.07
13/03/2014 12:00:00 a.m.;1597.85;12.92;0.82
14/03/2014 12:00:00 a.m.;1589.85;-8.00;-0.50
17/03/2014 12:00:00 a.m.;1596.76;6.91;0.43
18/03/2014 12:00:00 a.m.;1592.49;-4.27;-0.27
19/03/2014 12:00:00 a.m.;1595.18;2.69;0.17
20/03/2014 12:00:00 a.m.;1608.99;13.81;0.87
21/03/2014 12:00:00 a.m.;1607.95;-1.04;-0.06
25/03/2014 12:00:00 a.m.;1639.02;31.07;1.93
26/03/2014 12:00:00 a.m.;1646.01;6.99;0.43
27/03/2014 12:00:00 a.m.;1663.84;17.83;1.08
28/03/2014 12:00:00 a.m.;1673.72;9.88;0.59
31/03/2014 12:00:00 a.m.;1688.30;14.58;0.87
01/04/2014 12:00:00 a.m.;1691.88;3.58;0.21
02/04/2014 12:00:00 a.m.;1707.22;15.34;0.91
03/04/2014 12:00:00 a.m.;1713.01;5.79;0.34
04/04/2014 12:00:00 a.m.;1703.12;-9.89;-0.58
07/04/2014 12:00:00 a.m.;1682.99;-20.13;-1.18
08/04/2014 12:00:00 a.m.;1673.08;-9.91;-0.59
09/04/2014 12:00:00 a.m.;1668.97;-4.11;-0.25
10/04/2014 12:00:00 a.m.;1681.42;12.45;0.75
11/04/2014 12:00:00 a.m.;1676.80;-4.62;-0.27
14/04/2014 12:00:00 a.m.;1688.17;11.37;0.68
15/04/2014 12:00:00 a.m.;1669.24;-18.93;-1.12
16/04/2014 12:00:00 a.m.;1677.73;8.49;0.51
21/04/2014 12:00:00 a.m.;1668.85;-8.88;-0.53
22/04/2014 12:00:00 a.m.;1654.78;-14.07;-0.84
23/04/2014 12:00:00 a.m.;1649.67;-5.11;-0.31
24/04/2014 12:00:00 a.m.;1634.54;-15.13;-0.92
25/04/2014 12:00:00 a.m.;1641.46;6.92;0.42
28/04/2014 12:00:00 a.m.;1642.10;0.64;0.04
29/04/2014 12:00:00 a.m.;1653.62;11.52;0.70
30/04/2014 12:00:00 a.m.;1672.47;18.85;1.14
02/05/2014 12:00:00 a.m.;1659.54;-12.93;-0.77
05/05/2014 12:00:00 a.m.;1650.36;-9.18;-0.55
06/05/2014 12:00:00 a.m.;1651.95;1.59;0.10
07/05/2014 12:00:00 a.m.;1663.76;11.81;0.71
08/05/2014 12:00:00 a.m.;1674.28;10.52;0.63
09/05/2014 12:00:00 a.m.;1674.22;-0.06;0.00
12/05/2014 12:00:00 a.m.;1686.47;12.25;0.73
13/05/2014 12:00:00 a.m.;1688.91;2.44;0.14
14/05/2014 12:00:00 a.m.;1689.49;0.58;0.03
15/05/2014 12:00:00 a.m.;1676.77;-12.72;-0.75
16/05/2014 12:00:00 a.m.;1685.11;8.34;0.50
19/05/2014 12:00:00 a.m.;1683.19;-1.92;-0.11
20/05/2014 12:00:00 a.m.;1662.45;-20.74;-1.23
21/05/2014 12:00:00 a.m.;1673.48;11.03;0.66
22/05/2014 12:00:00 a.m.;1664.57;-8.91;-0.53
23/05/2014 12:00:00 a.m.;1666.79;2.22;0.13
26/05/2014 12:00:00 a.m.;1663.96;-2.83;-0.17
27/05/2014 12:00:00 a.m.;1663.46;-0.50;-0.03
28/05/2014 12:00:00 a.m.;1661.55;-1.91;-0.11
29/05/2014 12:00:00 a.m.;1662.86;1.31;0.08
30/05/2014 12:00:00 a.m.;1659.05;-3.81;-0.23
03/06/2014 12:00:00 a.m.;1678.97;19.92;1.20
04/06/2014 12:00:00 a.m.;1675.34;-3.63;-0.22
05/06/2014 12:00:00 a.m.;1682.81;7.47;0.45
06/06/2014 12:00:00 a.m.;1676.84;-5.97;-0.35
09/06/2014 12:00:00 a.m.;1683.87;7.03;0.42
10/06/2014 12:00:00 a.m.;1714.03;30.16;1.79
11/06/2014 12:00:00 a.m.;1720.60;6.57;0.38
12/06/2014 12:00:00 a.m.;1714.84;-5.76;-0.33
13/06/2014 12:00:00 a.m.;1716.81;1.97;0.11
16/06/2014 12:00:00 a.m.;1728.28;11.47;0.67
17/06/2014 12:00:00 a.m.;1719.06;-9.22;-0.53
18/06/2014 12:00:00 a.m.;1722.24;3.18;0.19
19/06/2014 12:00:00 a.m.;1720.16;-2.08;-0.12
20/06/2014 12:00:00 a.m.;1725.13;4.97;0.29
24/06/2014 12:00:00 a.m.;1723.70;-1.43;-0.08
25/06/2014 12:00:00 a.m.;1717.65;-6.05;-0.35
26/06/2014 12:00:00 a.m.;1710.67;-6.98;-0.41
27/06/2014 12:00:00 a.m.;1705.99;-4.68;-0.27
01/07/2014 12:00:00 a.m.;1705.14;-0.85;-0.05
02/07/2014 12:00:00 a.m.;1703.39;-1.75;-0.10
03/07/2014 12:00:00 a.m.;1705.49;2.10;0.12
04/07/2014 12:00:00 a.m.;1704.32;-1.17;-0.07
07/07/2014 12:00:00 a.m.;1701.44;-2.88;-0.17
08/07/2014 12:00:00 a.m.;1695.60;-5.84;-0.34
09/07/2014 12:00:00 a.m.;1684.34;-11.26;-0.66
10/07/2014 12:00:00 a.m.;1674.48;-9.86;-0.59
11/07/2014 12:00:00 a.m.;1684.25;9.77;0.58
14/07/2014 12:00:00 a.m.;1673.99;-10.26;-0.61
15/07/2014 12:00:00 a.m.;1680.12;6.13;0.37
16/07/2014 12:00:00 a.m.;1687.00;6.88;0.41
17/07/2014 12:00:00 a.m.;1688.55;1.55;0.09
18/07/2014 12:00:00 a.m.;1689.55;1.00;0.06
21/07/2014 12:00:00 a.m.;1689.25;-0.30;-0.02
22/07/2014 12:00:00 a.m.;1697.12;7.87;0.47
23/07/2014 12:00:00 a.m.;1695.55;-1.57;-0.09
24/07/2014 12:00:00 a.m.;1693.63;-1.92;-0.11
25/07/2014 12:00:00 a.m.;1700.91;7.28;0.43
28/07/2014 12:00:00 a.m.;1714.94;14.03;0.82
29/07/2014 12:00:00 a.m.;1706.94;-8.00;-0.47
30/07/2014 12:00:00 a.m.;1710.59;3.65;0.21
31/07/2014 12:00:00 a.m.;1694.59;-16.00;-0.94
01/08/2014 12:00:00 a.m.;1693.06;-1.53;-0.09
04/08/2014 12:00:00 a.m.;1712.97;19.91;1.18
05/08/2014 12:00:00 a.m.;1724.24;11.27;0.66
06/08/2014 12:00:00 a.m.;1720.24;-4.00;-0.23
08/08/2014 12:00:00 a.m.;1719.88;-0.36;-0.02
11/08/2014 12:00:00 a.m.;1740.83;20.95;1.22
12/08/2014 12:00:00 a.m.;1720.34;-20.49;-1.18
13/08/2014 12:00:00 a.m.;1726.32;5.98;0.35
14/08/2014 12:00:00 a.m.;1723.15;-3.17;-0.18
15/08/2014 12:00:00 a.m.;1722.54;-0.61;-0.04
19/08/2014 12:00:00 a.m.;1731.95;9.41;0.55
20/08/2014 12:00:00 a.m.;1750.67;18.72;1.08
21/08/2014 12:00:00 a.m.;1755.26;4.59;0.26
22/08/2014 12:00:00 a.m.;1747.13;-8.13;-0.46
25/08/2014 12:00:00 a.m.;1749.93;2.80;0.16
26/08/2014 12:00:00 a.m.;1754.19;4.26;0.24
27/08/2014 12:00:00 a.m.;1764.10;9.91;0.56
28/08/2014 12:00:00 a.m.;1763.51;-0.59;-0.03
29/08/2014 12:00:00 a.m.;1771.18;7.67;0.43
01/09/2014 12:00:00 a.m.;1776.76;5.58;0.32
02/09/2014 12:00:00 a.m.;1777.53;0.77;0.04
03/09/2014 12:00:00 a.m.;1780.25;2.72;0.15
04/09/2014 12:00:00 a.m.;1769.38;-10.87;-0.61
05/09/2014 12:00:00 a.m.;1761.69;-7.69;-0.43
08/09/2014 12:00:00 a.m.;1749.84;-11.85;-0.67
09/09/2014 12:00:00 a.m.;1741.59;-8.25;-0.47
10/09/2014 12:00:00 a.m.;1744.09;2.50;0.14
11/09/2014 12:00:00 a.m.;1733.52;-10.57;-0.61
12/09/2014 12:00:00 a.m.;1734.98;1.46;0.08
15/09/2014 12:00:00 a.m.;1732.93;-2.05;-0.12
16/09/2014 12:00:00 a.m.;1728.09;-4.84;-0.28
17/09/2014 12:00:00 a.m.;1735.42;7.33;0.42
18/09/2014 12:00:00 a.m.;1741.58;6.16;0.36
19/09/2014 12:00:00 a.m.;1739.41;-2.17;-0.12
22/09/2014 12:00:00 a.m.;1730.80;-8.61;-0.50
23/09/2014 12:00:00 a.m.;1696.34;-34.46;-1.99
24/09/2014 12:00:00 a.m.;1688.37;-7.97;-0.47
25/09/2014 12:00:00 a.m.;1675.14;-13.23;-0.78
26/09/2014 12:00:00 a.m.;1678.00;2.86;0.17
29/09/2014 12:00:00 a.m.;1678.48;0.48;0.03
30/09/2014 12:00:00 a.m.;1665.70;-12.78;-0.76
01/10/2014 12:00:00 a.m.;1635.43;-30.27;-1.82
02/10/2014 12:00:00 a.m.;1629.09;-6.34;-0.39
03/10/2014 12:00:00 a.m.;1654.23;25.14;1.54
06/10/2014 12:00:00 a.m.;1669.03;14.80;0.89
07/10/2014 12:00:00 a.m.;1655.85;-13.18;-0.79
08/10/2014 12:00:00 a.m.;1643.31;-12.54;-0.76
09/10/2014 12:00:00 a.m.;1640.36;-2.95;-0.18
10/10/2014 12:00:00 a.m.;1601.80;-38.56;-2.35
14/10/2014 12:00:00 a.m.;1590.30;-11.50;-0.72
15/10/2014 12:00:00 a.m.;1580.26;-10.04;-0.63
16/10/2014 12:00:00 a.m.;1603.09;22.83;1.44
17/10/2014 12:00:00 a.m.;1617.00;13.91;0.87
20/10/2014 12:00:00 a.m.;1617.07;0.07;0.00
21/10/2014 12:00:00 a.m.;1626.33;9.26;0.57
22/10/2014 12:00:00 a.m.;1613.10;-13.23;-0.81
23/10/2014 12:00:00 a.m.;1624.99;11.89;0.74
24/10/2014 12:00:00 a.m.;1624.17;-0.82;-0.05
27/10/2014 12:00:00 a.m.;1608.76;-15.41;-0.95
28/10/2014 12:00:00 a.m.;1610.34;1.58;0.10
29/10/2014 12:00:00 a.m.;1615.05;4.71;0.29
30/10/2014 12:00:00 a.m.;1626.22;11.17;0.69
31/10/2014 12:00:00 a.m.;1634.88;8.66;0.53
04/11/2014 12:00:00 a.m.;1625.32;-9.56;-0.58
05/11/2014 12:00:00 a.m.;1633.61;8.29;0.51
06/11/2014 12:00:00 a.m.;1640.47;6.86;0.42
07/11/2014 12:00:00 a.m.;1638.79;-1.68;-0.10
10/11/2014 12:00:00 a.m.;1635.71;-3.08;-0.19
11/11/2014 12:00:00 a.m.;1620.88;-14.83;-0.91
12/11/2014 12:00:00 a.m.;1623.63;2.75;0.17
13/11/2014 12:00:00 a.m.;1606.43;-17.20;-1.06
14/11/2014 12:00:00 a.m.;1603.88;-2.55;-0.16
18/11/2014 12:00:00 a.m.;1593.06;-10.82;-0.67
19/11/2014 12:00:00 a.m.;1592.31;-0.75;-0.05
20/11/2014 12:00:00 a.m.;1590.12;-2.19;-0.14
21/11/2014 12:00:00 a.m.;1598.59;8.47;0.53
24/11/2014 12:00:00 a.m.;1584.42;-14.17;-0.89
25/11/2014 12:00:00 a.m.;1572.95;-11.47;-0.72
26/11/2014 12:00:00 a.m.;1551.89;-21.06;-1.34
27/11/2014 12:00:00 a.m.;1532.87;-19.02;-1.23
28/11/2014 12:00:00 a.m.;1525.68;-7.19;-0.47
01/12/2014 12:00:00 a.m.;1510.06;-15.62;-1.02
02/12/2014 12:00:00 a.m.;1497.59;-12.47;-0.83
03/12/2014 12:00:00 a.m.;1515.62;18.03;1.20
04/12/2014 12:00:00 a.m.;1495.97;-19.65;-1.30
05/12/2014 12:00:00 a.m.;1500.51;4.54;0.30
09/12/2014 12:00:00 a.m.;1488.40;-12.11;-0.81
10/12/2014 12:00:00 a.m.;1444.01;-44.39;-2.98
11/12/2014 12:00:00 a.m.;1410.95;-33.06;-2.29
12/12/2014 12:00:00 a.m.;1382.75;-28.20;-2.00
15/12/2014 12:00:00 a.m.;1348.38;-34.37;-2.49
16/12/2014 12:00:00 a.m.;1373.03;24.65;1.83
17/12/2014 12:00:00 a.m.;1428.40;55.37;4.03
18/12/2014 12:00:00 a.m.;1433.69;5.29;0.37
19/12/2014 12:00:00 a.m.;1462.06;28.37;1.98
22/12/2014 12:00:00 a.m.;1525.01;62.95;4.31
23/12/2014 12:00:00 a.m.;1537.38;12.37;0.81
24/12/2014 12:00:00 a.m.;1538.88;1.50;0.10
26/12/2014 12:00:00 a.m.;1517.25;-21.63;-1.41
29/12/2014 12:00:00 a.m.;1507.53;-9.72;-0.64
30/12/2014 12:00:00 a.m.;1512.98;5.45;0.36
02/01/2015 12:00:00 a.m.;1483.89;-29.09;-1.92
05/01/2015 12:00:00 a.m.;1418.74;-65.15;-4.39
06/01/2015 12:00:00 a.m.;1419.92;1.18;0.08
07/01/2015 12:00:00 a.m.;1422.20;2.28;0.16
08/01/2015 12:00:00 a.m.;1433.37;11.17;0.79
09/01/2015 12:00:00 a.m.;1426.77;-6.60;-0.46
13/01/2015 12:00:00 a.m.;1412.20;-14.57;-1.02
14/01/2015 12:00:00 a.m.;1387.56;-24.64;-1.74
15/01/2015 12:00:00 a.m.;1380.65;-6.91;-0.50
16/01/2015 12:00:00 a.m.;1376.30;-4.35;-0.32
19/01/2015 12:00:00 a.m.;1376.17;-0.13;-0.01
20/01/2015 12:00:00 a.m.;1377.29;1.12;0.08
21/01/2015 12:00:00 a.m.;1388.17;10.88;0.79
22/01/2015 12:00:00 a.m.;1411.78;23.61;1.70
23/01/2015 12:00:00 a.m.;1423.28;11.50;0.81
26/01/2015 12:00:00 a.m.;1426.48;3.20;0.22
27/01/2015 12:00:00 a.m.;1423.89;-2.59;-0.18
28/01/2015 12:00:00 a.m.;1407.79;-16.10;-1.13
29/01/2015 12:00:00 a.m.;1407.92;0.13;0.01
30/01/2015 12:00:00 a.m.;1389.00;-18.92;-1.34
02/02/2015 12:00:00 a.m.;1408.20;19.20;1.38
03/02/2015 12:00:00 a.m.;1436.19;27.99;1.99
04/02/2015 12:00:00 a.m.;1428.45;-7.74;-0.54
05/02/2015 12:00:00 a.m.;1434.46;6.01;0.42
06/02/2015 12:00:00 a.m.;1437.03;2.57;0.18
09/02/2015 12:00:00 a.m.;1425.57;-11.46;-0.80
10/02/2015 12:00:00 a.m.;1402.65;-22.92;-1.61
11/02/2015 12:00:00 a.m.;1381.74;-20.91;-1.49
12/02/2015 12:00:00 a.m.;1381.46;-0.28;-0.02
13/02/2015 12:00:00 a.m.;1397.81;16.35;1.18
16/02/2015 12:00:00 a.m.;1398.97;1.16;0.08
17/02/2015 12:00:00 a.m.;1397.20;-1.77;-0.13
18/02/2015 12:00:00 a.m.;1397.93;0.73;0.05
19/02/2015 12:00:00 a.m.;1386.78;-11.15;-0.80
20/02/2015 12:00:00 a.m.;1368.85;-17.93;-1.29
23/02/2015 12:00:00 a.m.;1375.86;7.01;0.51
24/02/2015 12:00:00 a.m.;1365.36;-10.50;-0.76
25/02/2015 12:00:00 a.m.;1362.71;-2.65;-0.19
26/02/2015 12:00:00 a.m.;1361.95;-0.76;-0.06
27/02/2015 12:00:00 a.m.;1367.58;5.63;0.41
02/03/2015 12:00:00 a.m.;1342.89;-24.69;-1.81
03/03/2015 12:00:00 a.m.;1317.12;-25.77;-1.92
04/03/2015 12:00:00 a.m.;1321.63;4.51;0.34
05/03/2015 12:00:00 a.m.;1311.62;-10.01;-0.76
06/03/2015 12:00:00 a.m.;1280.43;-31.19;-2.38
09/03/2015 12:00:00 a.m.;1257.87;-22.56;-1.76
10/03/2015 12:00:00 a.m.;1249.94;-7.93;-0.63
11/03/2015 12:00:00 a.m.;1249.83;-0.11;-0.01
12/03/2015 12:00:00 a.m.;1269.88;20.05;1.60
13/03/2015 12:00:00 a.m.;1281.95;12.07;0.95
16/03/2015 12:00:00 a.m.;1288.16;6.21;0.48
17/03/2015 12:00:00 a.m.;1288.60;0.44;0.03
18/03/2015 12:00:00 a.m.;1304.89;16.29;1.26
19/03/2015 12:00:00 a.m.;1297.34;-7.55;-0.58
20/03/2015 12:00:00 a.m.;1292.36;-4.98;-0.38
24/03/2015 12:00:00 a.m.;1284.87;-7.49;-0.58
25/03/2015 12:00:00 a.m.;1297.88;13.01;1.01
26/03/2015 12:00:00 a.m.;1300.04;2.16;0.17
27/03/2015 12:00:00 a.m.;1294.90;-5.14;-0.40
30/03/2015 12:00:00 a.m.;1297.14;2.24;0.17
31/03/2015 12:00:00 a.m.;1304.62;7.48;0.58
01/04/2015 12:00:00 a.m.;1329.80;25.18;1.93
06/04/2015 12:00:00 a.m.;1350.52;20.72;1.56
07/04/2015 12:00:00 a.m.;1355.85;5.33;0.39
08/04/2015 12:00:00 a.m.;1344.58;-11.27;-0.83
09/04/2015 12:00:00 a.m.;1350.77;6.19;0.46
10/04/2015 12:00:00 a.m.;1347.80;-2.97;-0.22
13/04/2015 12:00:00 a.m.;1357.47;9.67;0.72
14/04/2015 12:00:00 a.m.;1358.76;1.29;0.10
15/04/2015 12:00:00 a.m.;1362.53;3.77;0.28
16/04/2015 12:00:00 a.m.;1367.14;4.61;0.34
17/04/2015 12:00:00 a.m.;1363.89;-3.25;-0.24
20/04/2015 12:00:00 a.m.;1347.89;-16.00;-1.17
21/04/2015 12:00:00 a.m.;1330.31;-17.58;-1.30
22/04/2015 12:00:00 a.m.;1346.53;16.22;1.22
23/04/2015 12:00:00 a.m.;1357.85;11.32;0.84
24/04/2015 12:00:00 a.m.;1374.49;16.64;1.23
27/04/2015 12:00:00 a.m.;1392.29;17.80;1.30
28/04/2015 12:00:00 a.m.;1411.62;19.33;1.39
29/04/2015 12:00:00 a.m.;1405.71;-5.91;-0.42
30/04/2015 12:00:00 a.m.;1396.35;-9.36;-0.67
04/05/2015 12:00:00 a.m.;1401.16;4.81;0.34
05/05/2015 12:00:00 a.m.;1418.06;16.90;1.21
06/05/2015 12:00:00 a.m.;1411.22;-6.84;-0.48
07/05/2015 12:00:00 a.m.;1378.04;-33.18;-2.35
08/05/2015 12:00:00 a.m.;1367.28;-10.76;-0.78
11/05/2015 12:00:00 a.m.;1366.06;-1.22;-0.09
12/05/2015 12:00:00 a.m.;1361.80;-4.26;-0.31
13/05/2015 12:00:00 a.m.;1358.35;-3.45;-0.25
14/05/2015 12:00:00 a.m.;1360.76;2.41;0.18
15/05/2015 12:00:00 a.m.;1357.00;-3.76;-0.28
19/05/2015 12:00:00 a.m.;1368.58;11.58;0.85
20/05/2015 12:00:00 a.m.;1363.42;-5.16;-0.38
21/05/2015 12:00:00 a.m.;1356.61;-6.81;-0.50
22/05/2015 12:00:00 a.m.;1353.62;-2.99;-0.22
25/05/2015 12:00:00 a.m.;1347.77;-5.85;-0.43
26/05/2015 12:00:00 a.m.;1336.89;-10.88;-0.81
27/05/2015 12:00:00 a.m.;1310.79;-26.10;-1.95
28/05/2015 12:00:00 a.m.;1307.17;-3.62;-0.28
29/05/2015 12:00:00 a.m.;1306.62;-0.55;-0.04
01/06/2015 12:00:00 a.m.;1301.17;-5.45;-0.42
02/06/2015 12:00:00 a.m.;1309.26;8.09;0.62
03/06/2015 12:00:00 a.m.;1311.78;2.52;0.19
04/06/2015 12:00:00 a.m.;1309.09;-2.69;-0.21
05/06/2015 12:00:00 a.m.;1320.31;11.22;0.86
09/06/2015 12:00:00 a.m.;1319.23;-1.08;-0.08
10/06/2015 12:00:00 a.m.;1323.54;4.31;0.33
11/06/2015 12:00:00 a.m.;1333.75;10.21;0.77
12/06/2015 12:00:00 a.m.;1330.18;-3.57;-0.27
16/06/2015 12:00:00 a.m.;1321.10;-9.08;-0.68
17/06/2015 12:00:00 a.m.;1320.69;-0.41;-0.03
18/06/2015 12:00:00 a.m.;1325.80;5.11;0.39
19/06/2015 12:00:00 a.m.;1307.51;-18.29;-1.38
22/06/2015 12:00:00 a.m.;1313.33;5.82;0.45
23/06/2015 12:00:00 a.m.;1332.08;18.75;1.43
24/06/2015 12:00:00 a.m.;1329.42;-2.66;-0.20
25/06/2015 12:00:00 a.m.;1313.83;-15.59;-1.17
26/06/2015 12:00:00 a.m.;1321.82;7.99;0.61
30/06/2015 12:00:00 a.m.;1331.35;9.53;0.72
01/07/2015 12:00:00 a.m.;1313.53;-17.82;-1.34
02/07/2015 12:00:00 a.m.;1320.06;6.53;0.50
03/07/2015 12:00:00 a.m.;1312.67;-7.39;-0.56
06/07/2015 12:00:00 a.m.;1309.68;-2.99;-0.23
07/07/2015 12:00:00 a.m.;1305.92;-3.76;-0.29
08/07/2015 12:00:00 a.m.;1295.54;-10.38;-0.79
09/07/2015 12:00:00 a.m.;1300.57;5.03;0.39
10/07/2015 12:00:00 a.m.;1310.59;10.02;0.77
13/07/2015 12:00:00 a.m.;1314.02;3.43;0.26
14/07/2015 12:00:00 a.m.;1325.39;11.37;0.87
15/07/2015 12:00:00 a.m.;1324.37;-1.02;-0.08
16/07/2015 12:00:00 a.m.;1326.44;2.07;0.16
17/07/2015 12:00:00 a.m.;1309.45;-16.99;-1.28
21/07/2015 12:00:00 a.m.;1300.58;-8.87;-0.68
22/07/2015 12:00:00 a.m.;1306.33;5.75;0.44
23/07/2015 12:00:00 a.m.;1307.40;1.07;0.08
24/07/2015 12:00:00 a.m.;1303.25;-4.15;-0.32
27/07/2015 12:00:00 a.m.;1293.07;-10.18;-0.78
28/07/2015 12:00:00 a.m.;1297.62;4.55;0.35
29/07/2015 12:00:00 a.m.;1325.32;27.70;2.13
30/07/2015 12:00:00 a.m.;1321.96;-3.36;-0.25
31/07/2015 12:00:00 a.m.;1317.24;-4.72;-0.36
03/08/2015 12:00:00 a.m.;1298.76;-18.48;-1.40
04/08/2015 12:00:00 a.m.;1297.64;-1.12;-0.09
05/08/2015 12:00:00 a.m.;1288.67;-8.97;-0.69
06/08/2015 12:00:00 a.m.;1290.79;2.12;0.16
10/08/2015 12:00:00 a.m.;1285.35;-5.44;-0.42
11/08/2015 12:00:00 a.m.;1271.62;-13.73;-1.07
12/08/2015 12:00:00 a.m.;1281.04;9.42;0.74
13/08/2015 12:00:00 a.m.;1272.49;-8.55;-0.67
14/08/2015 12:00:00 a.m.;1269.22;-3.27;-0.26
18/08/2015 12:00:00 a.m.;1260.95;-8.27;-0.65
19/08/2015 12:00:00 a.m.;1240.35;-20.60;-1.63
20/08/2015 12:00:00 a.m.;1228.87;-11.48;-0.93
21/08/2015 12:00:00 a.m.;1192.75;-36.12;-2.94
24/08/2015 12:00:00 a.m.;1150.78;-41.97;-3.52
25/08/2015 12:00:00 a.m.;1149.53;-1.25;-0.11
26/08/2015 12:00:00 a.m.;1152.87;3.34;0.29
27/08/2015 12:00:00 a.m.;1198.78;45.91;3.98
28/08/2015 12:00:00 a.m.;1217.95;19.17;1.60
31/08/2015 12:00:00 a.m.;1246.59;28.64;2.35
01/09/2015 12:00:00 a.m.;1210.78;-35.81;-2.87
02/09/2015 12:00:00 a.m.;1218.88;8.10;0.67
03/09/2015 12:00:00 a.m.;1238.95;20.07;1.65
04/09/2015 12:00:00 a.m.;1235.97;-2.98;-0.24
07/09/2015 12:00:00 a.m.;1241.61;5.64;0.46
08/09/2015 12:00:00 a.m.;1244.63;3.02;0.24
09/09/2015 12:00:00 a.m.;1233.84;-10.79;-0.87
10/09/2015 12:00:00 a.m.;1255.39;21.55;1.75
11/09/2015 12:00:00 a.m.;1249.58;-5.81;-0.46
14/09/2015 12:00:00 a.m.;1250.32;0.74;0.06
15/09/2015 12:00:00 a.m.;1253.60;3.28;0.26
16/09/2015 12:00:00 a.m.;1265.28;11.68;0.93
17/09/2015 12:00:00 a.m.;1264.14;-1.14;-0.09
18/09/2015 12:00:00 a.m.;1248.58;-15.56;-1.23
21/09/2015 12:00:00 a.m.;1233.98;-14.60;-1.17
22/09/2015 12:00:00 a.m.;1215.45;-18.53;-1.50
23/09/2015 12:00:00 a.m.;1208.77;-6.68;-0.55
24/09/2015 12:00:00 a.m.;1219.38;10.61;0.88
25/09/2015 12:00:00 a.m.;1215.27;-4.11;-0.34
28/09/2015 12:00:00 a.m.;1203.12;-12.15;-1.00
